type, setup, encryption, homomorphic, decryption, plaintext, total, value

deduced-slot, 442, 27, 333, 1, 0, 803, 0.666626
deduced-slot, 373, 13, 194, 1, 0, 581, 0.666626
deduced-slot, 283, 11, 163, 1, 0, 458, 0.666626
deduced-slot, 293, 11, 155, 1, 0, 460, 0.666626
deduced-slot, 300, 11, 153, 1, 0, 465, 0.666626
deduced-slot, 307, 11, 157, 1, 0, 476, 0.666626
deduced-slot, 284, 14, 161, 1, 0, 460, 0.666626
deduced-slot, 288, 11, 174, 1, 0, 474, 0.666626
deduced-slot, 337, 17, 1087, 1, 0, 1442, 0.666626
deduced-slot, 610, 33, 306, 1, 0, 950, 0.666626
deduced-slot, 289, 11, 164, 1, 0, 465, 0.666626
deduced-slot, 330, 13, 158, 1, 0, 502, 0.666626
deduced-slot, 300, 11, 160, 1, 0, 472, 0.666626
deduced-slot, 306, 11, 159, 1, 0, 477, 0.666626
deduced-slot, 835, 48, 246, 1, 0, 1130, 0.666626
deduced-slot, 298, 11, 886, 5, 0, 1200, 0.666626
deduced-slot, 303, 11, 155, 1, 0, 470, 0.666626
deduced-slot, 430, 25, 331, 1, 0, 787, 0.666626
deduced-slot, 501, 11, 194, 1, 0, 707, 0.666626
deduced-slot, 460, 14, 220, 1, 0, 695, 0.666626
deduced-slot, 297, 12, 191, 1, 0, 501, 0.666626
deduced-slot, 295, 11, 243, 1, 0, 550, 0.666626
deduced-slot, 390, 22, 326, 1, 0, 739, 0.666626
deduced-slot, 292, 11, 200, 1, 0, 504, 0.666626
deduced-slot, 350, 38, 500, 1, 0, 889, 0.666626
deduced-slot, 1022, 28, 486, 1, 0, 1537, 0.666626
deduced-slot, 742, 33, 327, 1, 0, 1103, 0.666626
deduced-slot, 454, 30, 280, 1, 0, 765, 0.666626
deduced-slot, 462, 22, 261, 1, 0, 746, 0.666626
deduced-slot, 352, 19, 212, 1, 0, 584, 0.666626
deduced-slot, 366, 18, 227, 1, 0, 612, 0.666626
deduced-slot, 432, 11, 218, 1, 0, 662, 0.666626
deduced-slot, 371, 11, 220, 1, 0, 603, 0.666626
deduced-slot, 295, 11, 156, 1, 0, 463, 0.666626
deduced-slot, 367, 22, 220, 1, 0, 610, 0.666626
deduced-slot, 380, 11, 218, 1, 0, 610, 0.666626
deduced-slot, 335, 12, 237, 1, 0, 585, 0.666626
deduced-slot, 291, 11, 152, 1, 0, 455, 0.666626
deduced-slot, 297, 11, 158, 1, 0, 467, 0.666626
deduced-slot, 303, 11, 159, 1, 0, 474, 0.666626
deduced-slot, 290, 11, 165, 1, 0, 467, 0.666626
deduced-slot, 634, 14, 449, 1, 0, 1098, 0.666626
deduced-slot, 448, 12, 215, 1, 0, 676, 0.666626
deduced-slot, 605, 11, 289, 1, 0, 906, 0.666626
deduced-slot, 327, 11, 154, 1, 0, 493, 0.666626
deduced-slot, 301, 11, 154, 1, 0, 467, 0.666626
deduced-slot, 301, 11, 155, 1, 0, 468, 0.666626
deduced-slot, 529, 12, 335, 1, 0, 877, 0.666626
deduced-slot, 707, 85, 655, 1, 0, 1448, 0.666626
deduced-slot, 424, 11, 197, 1, 0, 633, 0.666626
deduced-slot, 295, 14, 227, 1, 0, 537, 0.666626
deduced-slot, 313, 12, 153, 1, 0, 479, 0.666626
deduced-slot, 326, 11, 462, 1, 0, 800, 0.666626
deduced-slot, 385, 12, 181, 1, 0, 579, 0.666626
deduced-slot, 289, 11, 173, 1, 0, 474, 0.666626
deduced-slot, 304, 12, 158, 1, 0, 475, 0.666626
deduced-slot, 297, 11, 154, 1, 0, 463, 0.666626
deduced-slot, 596, 11, 158, 1, 0, 766, 0.666626
deduced-slot, 302, 11, 153, 1, 0, 467, 0.666626
deduced-slot, 291, 11, 155, 1, 0, 458, 0.666626
deduced-slot, 290, 11, 151, 1, 0, 453, 0.666626
deduced-slot, 287, 11, 153, 1, 0, 452, 0.666626
deduced-slot, 287, 11, 155, 1, 0, 454, 0.666626
deduced-slot, 287, 11, 155, 1, 0, 454, 0.666626
deduced-slot, 291, 11, 153, 1, 0, 456, 0.666626
deduced-slot, 291, 11, 161, 1, 0, 464, 0.666626
deduced-slot, 290, 11, 156, 1, 0, 458, 0.666626
deduced-slot, 290, 11, 158, 1, 0, 460, 0.666626
deduced-slot, 294, 11, 157, 1, 0, 463, 0.666626
deduced-slot, 290, 12, 156, 1, 0, 459, 0.666626
deduced-slot, 283, 11, 160, 1, 0, 455, 0.666626
deduced-slot, 286, 11, 156, 1, 0, 454, 0.666626
deduced-slot, 290, 11, 155, 1, 0, 457, 0.666626
deduced-slot, 285, 11, 160, 1, 0, 457, 0.666626
deduced-slot, 287, 11, 159, 1, 0, 458, 0.666626
deduced-slot, 287, 11, 155, 1, 0, 454, 0.666626
deduced-slot, 286, 11, 155, 1, 0, 453, 0.666626
deduced-slot, 286, 11, 150, 1, 0, 448, 0.666626
deduced-slot, 308, 12, 156, 1, 0, 477, 0.666626
deduced-slot, 294, 11, 158, 1, 0, 464, 0.666626
deduced-slot, 288, 11, 160, 1, 0, 460, 0.666626
deduced-slot, 293, 11, 150, 1, 0, 455, 0.666626
deduced-slot, 291, 11, 149, 1, 0, 452, 0.666626
deduced-slot, 286, 11, 158, 1, 0, 456, 0.666626
deduced-slot, 288, 11, 152, 1, 0, 452, 0.666626
deduced-slot, 286, 11, 155, 1, 0, 453, 0.666626
deduced-slot, 300, 11, 154, 1, 0, 466, 0.666626
deduced-slot, 286, 11, 155, 1, 0, 453, 0.666626
deduced-slot, 285, 11, 159, 1, 0, 456, 0.666626
deduced-slot, 290, 11, 153, 1, 0, 455, 0.666626
deduced-slot, 288, 11, 159, 1, 0, 459, 0.666626
deduced-slot, 286, 11, 154, 1, 0, 452, 0.666626
deduced-slot, 282, 11, 159, 1, 0, 453, 0.666626
deduced-slot, 290, 11, 155, 1, 0, 457, 0.666626
deduced-slot, 284, 11, 151, 1, 0, 447, 0.666626
deduced-slot, 293, 11, 156, 1, 0, 461, 0.666626
deduced-slot, 287, 11, 162, 1, 0, 461, 0.666626
deduced-slot, 291, 11, 159, 1, 0, 462, 0.666626
deduced-slot, 283, 11, 151, 1, 0, 446, 0.666626
deduced-slot, 291, 11, 157, 1, 0, 460, 0.666626
deduced-slot, 288, 11, 152, 1, 0, 452, 0.666626
deduced-slot, 286, 18, 161, 1, 0, 466, 0.666626
deduced-slot, 287, 11, 154, 1, 0, 453, 0.666626
deduced-slot, 292, 11, 158, 1, 0, 462, 0.666626
deduced-slot, 291, 12, 158, 1, 0, 462, 0.666626
deduced-slot, 286, 16, 162, 1, 0, 465, 0.666626
deduced-slot, 289, 11, 158, 1, 0, 459, 0.666626
deduced-slot, 292, 11, 155, 1, 0, 459, 0.666626
deduced-slot, 290, 11, 158, 1, 0, 460, 0.666626
deduced-slot, 293, 11, 155, 1, 0, 460, 0.666626
deduced-slot, 284, 11, 154, 1, 0, 450, 0.666626
deduced-slot, 288, 11, 156, 1, 0, 456, 0.666626
deduced-slot, 291, 11, 150, 1, 0, 453, 0.666626
deduced-slot, 293, 11, 151, 1, 0, 456, 0.666626
deduced-slot, 290, 12, 154, 1, 0, 457, 0.666626
deduced-slot, 287, 11, 157, 1, 0, 456, 0.666626
deduced-slot, 298, 11, 158, 1, 0, 468, 0.666626
deduced-slot, 291, 11, 158, 1, 0, 461, 0.666626
deduced-slot, 293, 11, 157, 1, 0, 462, 0.666626
deduced-slot, 287, 11, 159, 1, 0, 458, 0.666626
deduced-slot, 286, 11, 158, 1, 0, 456, 0.666626
deduced-slot, 289, 11, 155, 1, 0, 456, 0.666626
deduced-slot, 300, 11, 158, 1, 0, 470, 0.666626
deduced-slot, 287, 11, 155, 1, 0, 454, 0.666626
deduced-slot, 306, 11, 159, 1, 0, 477, 0.666626
deduced-slot, 293, 11, 150, 1, 0, 455, 0.666626
deduced-slot, 292, 11, 150, 1, 0, 454, 0.666626
deduced-slot, 291, 11, 157, 1, 0, 460, 0.666626
deduced-slot, 288, 11, 159, 1, 0, 459, 0.666626
deduced-slot, 288, 11, 161, 5, 0, 465, 0.666626
deduced-slot, 296, 12, 162, 1, 0, 471, 0.666626
deduced-slot, 289, 11, 155, 1, 0, 456, 0.666626
deduced-slot, 294, 11, 154, 1, 0, 460, 0.666626
deduced-slot, 288, 11, 160, 1, 0, 460, 0.666626
deduced-slot, 295, 11, 155, 1, 0, 462, 0.666626
deduced-slot, 289, 11, 157, 1, 0, 458, 0.666626
deduced-slot, 289, 11, 158, 1, 0, 459, 0.666626
deduced-slot, 292, 14, 159, 1, 0, 466, 0.666626
deduced-slot, 290, 11, 161, 1, 0, 463, 0.666626
deduced-slot, 290, 11, 159, 1, 0, 461, 0.666626
deduced-slot, 290, 11, 156, 1, 0, 458, 0.666626
deduced-slot, 288, 11, 148, 1, 0, 448, 0.666626
deduced-slot, 284, 11, 153, 1, 0, 449, 0.666626
deduced-slot, 286, 11, 156, 1, 0, 454, 0.666626
deduced-slot, 295, 11, 158, 1, 0, 465, 0.666626
deduced-slot, 291, 11, 154, 1, 0, 457, 0.666626
deduced-slot, 295, 12, 154, 1, 0, 462, 0.666626
deduced-slot, 285, 12, 164, 1, 0, 462, 0.666626
deduced-slot, 290, 11, 157, 1, 0, 459, 0.666626
deduced-slot, 292, 11, 154, 1, 0, 458, 0.666626
deduced-slot, 297, 11, 159, 1, 0, 468, 0.666626
deduced-slot, 286, 11, 164, 1, 0, 462, 0.666626
deduced-slot, 287, 12, 156, 1, 0, 456, 0.666626
deduced-slot, 294, 11, 153, 1, 0, 459, 0.666626
deduced-slot, 293, 11, 159, 1, 0, 464, 0.666626
deduced-slot, 298, 11, 156, 1, 0, 466, 0.666626
deduced-slot, 288, 11, 162, 1, 0, 462, 0.666626
deduced-slot, 291, 11, 158, 1, 0, 461, 0.666626
deduced-slot, 287, 11, 152, 1, 0, 451, 0.666626
deduced-slot, 290, 11, 155, 1, 0, 457, 0.666626
deduced-slot, 286, 11, 156, 1, 0, 454, 0.666626
deduced-slot, 291, 11, 157, 1, 0, 460, 0.666626
deduced-slot, 288, 11, 161, 1, 0, 461, 0.666626
deduced-slot, 287, 11, 152, 1, 0, 451, 0.666626
deduced-slot, 287, 11, 149, 1, 0, 448, 0.666626
deduced-slot, 290, 11, 155, 1, 0, 457, 0.666626
deduced-slot, 283, 11, 149, 1, 0, 444, 0.666626
deduced-slot, 289, 12, 159, 1, 0, 461, 0.666626
deduced-slot, 286, 11, 154, 1, 0, 452, 0.666626
deduced-slot, 288, 11, 160, 1, 0, 460, 0.666626
deduced-slot, 287, 11, 169, 1, 0, 468, 0.666626
deduced-slot, 287, 12, 152, 1, 0, 452, 0.666626
deduced-slot, 289, 11, 157, 1, 0, 458, 0.666626
deduced-slot, 288, 11, 155, 1, 0, 455, 0.666626
deduced-slot, 294, 11, 157, 1, 0, 463, 0.666626
deduced-slot, 285, 11, 152, 1, 0, 449, 0.666626
deduced-slot, 290, 11, 153, 1, 0, 455, 0.666626
deduced-slot, 288, 11, 155, 1, 0, 455, 0.666626
deduced-slot, 286, 11, 155, 1, 0, 453, 0.666626
deduced-slot, 288, 11, 152, 1, 0, 452, 0.666626
deduced-slot, 285, 11, 154, 1, 0, 451, 0.666626
deduced-slot, 286, 12, 157, 1, 0, 456, 0.666626
deduced-slot, 287, 11, 158, 1, 0, 457, 0.666626
deduced-slot, 294, 11, 161, 1, 0, 467, 0.666626
deduced-slot, 292, 11, 158, 1, 0, 462, 0.666626
deduced-slot, 288, 11, 158, 1, 0, 458, 0.666626
deduced-slot, 286, 11, 156, 1, 0, 454, 0.666626
deduced-slot, 289, 11, 160, 1, 0, 461, 0.666626
deduced-slot, 291, 11, 155, 1, 0, 458, 0.666626
deduced-slot, 293, 11, 158, 1, 0, 463, 0.666626
deduced-slot, 291, 11, 157, 1, 0, 460, 0.666626
deduced-slot, 285, 11, 152, 1, 0, 449, 0.666626
deduced-slot, 285, 11, 159, 1, 0, 456, 0.666626
deduced-slot, 286, 11, 158, 1, 0, 456, 0.666626
deduced-slot, 289, 11, 160, 1, 0, 461, 0.666626
deduced-slot, 285, 11, 178, 1, 0, 475, 0.666626
deduced-slot, 293, 11, 155, 1, 0, 460, 0.666626
deduced-slot, 288, 11, 162, 1, 0, 462, 0.666626
deduced-slot, 291, 11, 156, 1, 0, 459, 0.666626
deduced-slot, 290, 11, 155, 1, 0, 457, 0.666626
deduced-slot, 287, 11, 156, 1, 0, 455, 0.666626
deduced-slot, 293, 11, 158, 1, 0, 463, 0.666626
deduced-slot, 291, 11, 163, 1, 0, 466, 0.666626
deduced-slot, 285, 11, 155, 1, 0, 452, 0.666626
deduced-slot, 290, 11, 152, 1, 0, 454, 0.666626
deduced-slot, 285, 11, 152, 1, 0, 449, 0.666626
deduced-slot, 286, 11, 148, 1, 0, 446, 0.666626
deduced-slot, 287, 11, 151, 1, 0, 450, 0.666626
deduced-slot, 289, 11, 157, 1, 0, 458, 0.666626
deduced-slot, 290, 11, 158, 1, 0, 460, 0.666626
deduced-slot, 288, 11, 159, 1, 0, 459, 0.666626
deduced-slot, 285, 11, 152, 1, 0, 449, 0.666626
deduced-slot, 284, 11, 152, 1, 0, 448, 0.666626
deduced-slot, 290, 11, 153, 1, 0, 455, 0.666626
deduced-slot, 289, 11, 157, 1, 0, 458, 0.666626
deduced-slot, 286, 11, 157, 1, 0, 455, 0.666626
deduced-slot, 284, 11, 159, 1, 0, 455, 0.666626
deduced-slot, 289, 11, 157, 1, 0, 458, 0.666626
deduced-slot, 288, 11, 153, 1, 0, 453, 0.666626
deduced-slot, 291, 11, 153, 1, 0, 456, 0.666626
deduced-slot, 288, 12, 156, 1, 0, 457, 0.666626
deduced-slot, 291, 12, 159, 1, 0, 463, 0.666626
deduced-slot, 289, 11, 157, 1, 0, 458, 0.666626
deduced-slot, 294, 11, 157, 1, 0, 463, 0.666626
deduced-slot, 289, 12, 157, 1, 0, 459, 0.666626
deduced-slot, 293, 15, 158, 1, 0, 467, 0.666626
deduced-slot, 292, 12, 156, 1, 0, 461, 0.666626
deduced-slot, 290, 11, 161, 1, 0, 463, 0.666626
deduced-slot, 288, 11, 157, 1, 0, 457, 0.666626
deduced-slot, 287, 11, 158, 1, 0, 457, 0.666626
deduced-slot, 288, 11, 157, 1, 0, 457, 0.666626
deduced-slot, 293, 11, 155, 1, 0, 460, 0.666626
deduced-slot, 286, 11, 149, 1, 0, 447, 0.666626
deduced-slot, 283, 11, 152, 1, 0, 447, 0.666626
deduced-slot, 285, 11, 154, 1, 0, 451, 0.666626
deduced-slot, 289, 11, 156, 1, 0, 457, 0.666626
deduced-slot, 291, 11, 157, 1, 0, 460, 0.666626
deduced-slot, 287, 11, 162, 1, 0, 461, 0.666626
deduced-slot, 292, 11, 156, 1, 0, 460, 0.666626
deduced-slot, 287, 11, 159, 1, 0, 458, 0.666626
deduced-slot, 293, 11, 159, 1, 0, 464, 0.666626
deduced-slot, 285, 11, 152, 1, 0, 449, 0.666626
deduced-slot, 284, 11, 152, 1, 0, 448, 0.666626
deduced-slot, 287, 11, 152, 1, 0, 451, 0.666626
deduced-slot, 287, 11, 153, 1, 0, 452, 0.666626
deduced-slot, 287, 11, 156, 1, 0, 455, 0.666626
deduced-slot, 288, 12, 157, 1, 0, 458, 0.666626
deduced-slot, 291, 11, 156, 1, 0, 459, 0.666626
deduced-slot, 292, 11, 155, 1, 0, 459, 0.666626
deduced-slot, 285, 11, 154, 1, 0, 451, 0.666626
deduced-slot, 289, 11, 157, 1, 0, 458, 0.666626
deduced-slot, 289, 11, 155, 1, 0, 456, 0.666626
deduced-slot, 293, 11, 154, 1, 0, 459, 0.666626
deduced-slot, 290, 11, 156, 1, 0, 458, 0.666626
deduced-slot, 288, 11, 152, 1, 0, 452, 0.666626
deduced-slot, 283, 11, 157, 1, 0, 452, 0.666626
deduced-slot, 286, 11, 151, 1, 0, 449, 0.666626
deduced-slot, 288, 11, 151, 1, 0, 451, 0.666626
deduced-slot, 288, 11, 153, 1, 0, 453, 0.666626
deduced-slot, 291, 11, 158, 1, 0, 461, 0.666626
deduced-slot, 290, 11, 155, 1, 0, 457, 0.666626
deduced-slot, 287, 11, 161, 1, 0, 460, 0.666626
deduced-slot, 298, 11, 161, 1, 0, 471, 0.666626
deduced-slot, 289, 11, 156, 1, 0, 457, 0.666626
deduced-slot, 289, 11, 157, 1, 0, 458, 0.666626
deduced-slot, 292, 11, 157, 1, 0, 461, 0.666626
deduced-slot, 291, 11, 154, 1, 0, 457, 0.666626
deduced-slot, 292, 11, 159, 1, 0, 463, 0.666626
deduced-slot, 288, 11, 158, 1, 0, 458, 0.666626
deduced-slot, 286, 11, 155, 1, 0, 453, 0.666626
deduced-slot, 285, 11, 155, 1, 0, 452, 0.666626
deduced-slot, 283, 11, 152, 1, 0, 447, 0.666626
deduced-slot, 284, 11, 156, 1, 0, 452, 0.666626
deduced-slot, 285, 11, 153, 1, 0, 450, 0.666626
deduced-slot, 288, 11, 157, 1, 0, 457, 0.666626
deduced-slot, 290, 11, 158, 1, 0, 460, 0.666626
deduced-slot, 288, 11, 155, 1, 0, 455, 0.666626
deduced-slot, 287, 11, 151, 1, 0, 450, 0.666626
deduced-slot, 284, 11, 152, 1, 0, 448, 0.666626
deduced-slot, 290, 11, 157, 1, 0, 459, 0.666626
deduced-slot, 288, 11, 155, 1, 0, 455, 0.666626
deduced-slot, 288, 12, 155, 1, 0, 456, 0.666626
deduced-slot, 296, 11, 162, 1, 0, 470, 0.666626
deduced-slot, 293, 11, 154, 1, 0, 459, 0.666626
deduced-slot, 292, 11, 156, 1, 0, 460, 0.666626
deduced-slot, 289, 11, 159, 1, 0, 460, 0.666626
deduced-slot, 286, 11, 160, 1, 0, 458, 0.666626
deduced-slot, 287, 11, 162, 1, 0, 461, 0.666626
deduced-slot, 288, 11, 163, 1, 0, 463, 0.666626
deduced-slot, 288, 11, 159, 1, 0, 459, 0.666626
deduced-slot, 288, 11, 153, 1, 0, 453, 0.666626
deduced-slot, 289, 11, 161, 1, 0, 462, 0.666626
deduced-slot, 291, 11, 156, 1, 0, 459, 0.666626
deduced-slot, 293, 12, 159, 1, 0, 465, 0.666626
deduced-slot, 292, 11, 150, 1, 0, 454, 0.666626
deduced-slot, 284, 12, 157, 1, 0, 454, 0.666626
deduced-slot, 287, 13, 156, 1, 0, 457, 0.666626
deduced-slot, 287, 11, 153, 1, 0, 452, 0.666626
deduced-slot, 285, 11, 151, 1, 0, 448, 0.666626
deduced-slot, 286, 11, 153, 1, 0, 451, 0.666626
deduced-slot, 283, 11, 157, 1, 0, 452, 0.666626
deduced-slot, 287, 11, 160, 1, 0, 459, 0.666626
deduced-slot, 290, 12, 163, 1, 0, 466, 0.666626
deduced-slot, 290, 11, 154, 1, 0, 456, 0.666626
deduced-slot, 288, 11, 162, 1, 0, 462, 0.666626
deduced-slot, 287, 11, 162, 1, 0, 461, 0.666626
deduced-slot, 289, 11, 164, 1, 0, 465, 0.666626
deduced-slot, 290, 11, 155, 1, 0, 457, 0.666626
deduced-slot, 288, 11, 154, 1, 0, 454, 0.666626
deduced-slot, 292, 11, 151, 1, 0, 455, 0.666626
deduced-slot, 289, 11, 155, 1, 0, 456, 0.666626
deduced-slot, 288, 12, 156, 1, 0, 457, 0.666626
deduced-slot, 288, 11, 163, 1, 0, 463, 0.666626
deduced-slot, 291, 11, 158, 1, 0, 461, 0.666626
deduced-slot, 292, 11, 161, 1, 0, 465, 0.666626
deduced-slot, 290, 12, 157, 1, 0, 460, 0.666626
deduced-slot, 288, 11, 156, 1, 0, 456, 0.666626
deduced-slot, 289, 12, 163, 1, 0, 465, 0.666626
deduced-slot, 287, 11, 155, 1, 0, 454, 0.666626
deduced-slot, 284, 11, 154, 1, 0, 450, 0.666626
deduced-slot, 286, 11, 159, 1, 0, 457, 0.666626
deduced-slot, 290, 11, 159, 1, 0, 461, 0.666626
deduced-slot, 291, 11, 154, 1, 0, 457, 0.666626
deduced-slot, 288, 11, 158, 1, 0, 458, 0.666626
deduced-slot, 308, 11, 157, 1, 0, 477, 0.666626
deduced-slot, 288, 11, 154, 1, 0, 454, 0.666626
deduced-slot, 301, 11, 157, 1, 0, 470, 0.666626
deduced-slot, 288, 12, 160, 1, 0, 461, 0.666626
deduced-slot, 289, 12, 158, 1, 0, 460, 0.666626
deduced-slot, 285, 11, 157, 1, 0, 454, 0.666626
deduced-slot, 294, 12, 161, 1, 0, 468, 0.666626
deduced-slot, 291, 11, 157, 1, 0, 460, 0.666626
deduced-slot, 285, 11, 157, 1, 0, 454, 0.666626
deduced-slot, 314, 11, 163, 1, 0, 489, 0.666626
deduced-slot, 292, 12, 155, 1, 0, 460, 0.666626
deduced-slot, 295, 11, 155, 1, 0, 462, 0.666626
deduced-slot, 288, 12, 154, 1, 0, 455, 0.666626
deduced-slot, 288, 11, 148, 1, 0, 448, 0.666626
deduced-slot, 285, 11, 156, 1, 0, 453, 0.666626
deduced-slot, 288, 11, 165, 1, 0, 465, 0.666626
deduced-slot, 288, 11, 158, 1, 0, 458, 0.666626
deduced-slot, 289, 11, 153, 1, 0, 454, 0.666626
deduced-slot, 286, 11, 151, 1, 0, 449, 0.666626
deduced-slot, 286, 11, 152, 1, 0, 450, 0.666626
deduced-slot, 283, 12, 157, 1, 0, 453, 0.666626
deduced-slot, 289, 11, 155, 1, 0, 456, 0.666626
deduced-slot, 287, 11, 157, 1, 0, 456, 0.666626
deduced-slot, 290, 12, 160, 1, 0, 463, 0.666626
deduced-slot, 286, 11, 152, 1, 0, 450, 0.666626
deduced-slot, 287, 11, 156, 1, 0, 455, 0.666626
deduced-slot, 288, 11, 152, 1, 0, 452, 0.666626
deduced-slot, 293, 11, 159, 1, 0, 464, 0.666626
deduced-slot, 287, 11, 161, 1, 0, 460, 0.666626
deduced-slot, 291, 11, 160, 1, 0, 463, 0.666626
deduced-slot, 291, 11, 156, 1, 0, 459, 0.666626
deduced-slot, 286, 11, 158, 1, 0, 456, 0.666626
deduced-slot, 289, 11, 155, 1, 0, 456, 0.666626
deduced-slot, 284, 11, 155, 1, 0, 451, 0.666626
deduced-slot, 295, 11, 158, 1, 0, 465, 0.666626
deduced-slot, 294, 11, 158, 1, 0, 464, 0.666626
deduced-slot, 285, 11, 152, 1, 0, 449, 0.666626
deduced-slot, 286, 11, 152, 1, 0, 450, 0.666626
deduced-slot, 288, 11, 150, 1, 0, 450, 0.666626
deduced-slot, 287, 11, 150, 1, 0, 449, 0.666626
deduced-slot, 288, 11, 151, 1, 0, 451, 0.666626
deduced-slot, 285, 11, 148, 1, 0, 445, 0.666626
deduced-slot, 288, 11, 155, 1, 0, 455, 0.666626
deduced-slot, 291, 11, 157, 1, 0, 460, 0.666626
deduced-slot, 288, 12, 161, 1, 0, 462, 0.666626
deduced-slot, 290, 11, 157, 1, 0, 459, 0.666626
deduced-slot, 289, 11, 162, 1, 0, 463, 0.666626
deduced-slot, 287, 11, 157, 1, 0, 456, 0.666626
deduced-slot, 284, 11, 154, 1, 0, 450, 0.666626
deduced-slot, 291, 11, 155, 1, 0, 458, 0.666626
deduced-slot, 292, 11, 157, 1, 0, 461, 0.666626
deduced-slot, 287, 16, 153, 1, 0, 457, 0.666626
deduced-slot, 294, 11, 158, 1, 0, 464, 0.666626
deduced-slot, 291, 12, 156, 1, 0, 460, 0.666626
deduced-slot, 288, 11, 153, 1, 0, 453, 0.666626
deduced-slot, 286, 11, 157, 1, 0, 455, 0.666626
deduced-slot, 295, 11, 155, 1, 0, 462, 0.666626
deduced-slot, 288, 12, 156, 1, 0, 457, 0.666626
deduced-slot, 289, 11, 157, 1, 0, 458, 0.666626
deduced-slot, 288, 11, 158, 1, 0, 458, 0.666626
deduced-slot, 286, 11, 159, 1, 0, 457, 0.666626
deduced-slot, 285, 11, 151, 1, 0, 448, 0.666626
deduced-slot, 286, 11, 152, 1, 0, 450, 0.666626
deduced-slot, 287, 11, 153, 1, 0, 452, 0.666626
deduced-slot, 287, 11, 158, 1, 0, 457, 0.666626
deduced-slot, 289, 11, 157, 1, 0, 458, 0.666626
deduced-slot, 290, 11, 156, 1, 0, 458, 0.666626
deduced-slot, 289, 11, 160, 1, 0, 461, 0.666626
deduced-slot, 304, 11, 160, 1, 0, 476, 0.666626
deduced-slot, 287, 11, 154, 1, 0, 453, 0.666626
deduced-slot, 292, 11, 155, 1, 0, 459, 0.666626
deduced-slot, 293, 11, 161, 1, 0, 466, 0.666626
deduced-slot, 286, 11, 154, 1, 0, 452, 0.666626
deduced-slot, 285, 11, 155, 1, 0, 452, 0.666626
deduced-slot, 288, 11, 152, 1, 0, 452, 0.666626
deduced-slot, 285, 11, 156, 1, 0, 453, 0.666626
deduced-slot, 285, 11, 155, 1, 0, 452, 0.666626
deduced-slot, 288, 11, 152, 1, 0, 452, 0.666626
deduced-slot, 285, 11, 148, 1, 0, 445, 0.666626
deduced-slot, 288, 11, 153, 1, 0, 453, 0.666626
deduced-slot, 287, 11, 153, 1, 0, 452, 0.666626
deduced-slot, 287, 11, 155, 1, 0, 454, 0.666626
deduced-slot, 285, 11, 156, 1, 0, 453, 0.666626
deduced-slot, 293, 11, 159, 1, 0, 464, 0.666626
deduced-slot, 283, 11, 154, 1, 0, 449, 0.666626
deduced-slot, 287, 11, 153, 1, 0, 452, 0.666626
deduced-slot, 287, 11, 158, 1, 0, 457, 0.666626
deduced-slot, 284, 11, 170, 1, 0, 466, 0.666626
deduced-slot, 288, 11, 154, 1, 0, 454, 0.666626
deduced-slot, 284, 11, 155, 1, 0, 451, 0.666626
deduced-slot, 289, 11, 154, 1, 0, 455, 0.666626
deduced-slot, 286, 11, 155, 1, 0, 453, 0.666626
deduced-slot, 284, 11, 154, 1, 0, 450, 0.666626
deduced-slot, 291, 11, 154, 1, 0, 457, 0.666626
deduced-slot, 290, 11, 154, 1, 0, 456, 0.666626
deduced-slot, 290, 11, 160, 1, 0, 462, 0.666626
deduced-slot, 290, 11, 157, 1, 0, 459, 0.666626
deduced-slot, 292, 11, 158, 1, 0, 462, 0.666626
deduced-slot, 288, 11, 157, 1, 0, 457, 0.666626
deduced-slot, 288, 11, 159, 1, 0, 459, 0.666626
deduced-slot, 296, 11, 158, 1, 0, 466, 0.666626
deduced-slot, 289, 11, 158, 1, 0, 459, 0.666626
deduced-slot, 293, 11, 157, 1, 0, 462, 0.666626
deduced-slot, 285, 11, 150, 1, 0, 447, 0.666626
deduced-slot, 285, 11, 150, 1, 0, 447, 0.666626
deduced-slot, 285, 11, 152, 1, 0, 449, 0.666626
deduced-slot, 288, 11, 153, 1, 0, 453, 0.666626
deduced-slot, 290, 11, 152, 1, 0, 454, 0.666626
deduced-slot, 290, 11, 154, 1, 0, 456, 0.666626
deduced-slot, 293, 11, 162, 1, 0, 467, 0.666626
deduced-slot, 286, 11, 158, 1, 0, 456, 0.666626
deduced-slot, 288, 11, 160, 1, 0, 460, 0.666626
deduced-slot, 293, 11, 155, 1, 0, 460, 0.666626
deduced-slot, 287, 11, 153, 1, 0, 452, 0.666626
deduced-slot, 293, 11, 150, 1, 0, 455, 0.666626
deduced-slot, 291, 11, 152, 1, 0, 455, 0.666626
deduced-slot, 283, 11, 154, 1, 0, 449, 0.666626
deduced-slot, 285, 11, 151, 1, 0, 448, 0.666626
deduced-slot, 287, 11, 154, 1, 0, 453, 0.666626
deduced-slot, 289, 11, 158, 1, 0, 459, 0.666626
deduced-slot, 288, 11, 160, 1, 0, 460, 0.666626
deduced-slot, 289, 11, 159, 1, 0, 460, 0.666626
deduced-slot, 289, 11, 154, 1, 0, 455, 0.666626
deduced-slot, 288, 12, 155, 1, 0, 456, 0.666626
deduced-slot, 290, 11, 156, 1, 0, 458, 0.666626
deduced-slot, 287, 12, 155, 1, 0, 455, 0.666626
