type, ringDim, setup, encryption, homomorphic, decryption, plaintext, total, value

n8192-coef-sum, 8192, 41, 14, 0, 0, 0, 55, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 36, 11, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 36, 11, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 8192, 35, 12, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 36, 11, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 37, 11, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 37, 11, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 1, 0, 47, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 47, 137, 32, 79, 0, 295, 1.00012
n8192-coef-sum, 8192, 72, 27, 0, 0, 0, 99, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 56, 11, 0, 0, 0, 67, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 37, 11, 0, 0, 0, 48, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 36, 11, 0, 0, 0, 47, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 8192, 34, 11, 0, 0, 0, 45, 1.00012
n8192-coef-sum, 8192, 35, 11, 0, 0, 0, 46, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 21, 10, 0, 0, 0, 31, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 11, 0, 0, 0, 30, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 11, 0, 0, 0, 30, 1.00012
n8192-coef-sum, 4096, 19, 11, 0, 0, 0, 30, 1.00012
n8192-coef-sum, 4096, 19, 14, 0, 0, 0, 33, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 11, 0, 0, 0, 30, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 11, 0, 0, 0, 30, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 19, 11, 0, 0, 0, 30, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 11, 0, 0, 0, 30, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 19, 11, 0, 0, 0, 30, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 21, 10, 0, 0, 0, 31, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 32, 11, 0, 0, 0, 43, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 21, 11, 0, 0, 0, 32, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 11, 0, 0, 0, 30, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 14, 0, 0, 0, 33, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 11, 0, 0, 0, 30, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 18, 10, 0, 0, 0, 28, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 4096, 19, 10, 0, 0, 0, 29, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 14, 10, 0, 0, 0, 24, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 13, 0, 0, 0, 24, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 3, 0, 0, 24, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 2048, 12, 11, 0, 0, 0, 23, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 7, 13, 0, 0, 0, 20, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 11, 10, 0, 0, 0, 21, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 8, 11, 0, 0, 0, 19, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 7, 10, 0, 0, 0, 17, 1.00012
n8192-coef-sum, 1024, 8, 10, 0, 0, 0, 18, 1.00012
